TotalFile:3900	PakTime:2010-4-26 18:54:34	PakTimeSave:4bd570ea	CRC:9ac01ea
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
2028	8cc03e66	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\qianying1_houying1.txt	419	185	4	b32fb465
2029	8cc6bd3c	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\trap\to_huanghelou.txt	643	215	4	a6cc47
2030	8ccaf656	2008-12-17 11:11:39	\setting\map\map_info\afanggongfeixu\npc\area1.txt	2589	1001	4	bdd90c6
2031	8cec18fa	2009-6-20 17:57:57	\setting\npc\droprate\qinling\f4_enemy.txt	255	172	4	8f677ee7
2032	8cfc91af	2007-8-23 18:59:55	\setting\map\map_info\shamomigong\trap\to_fengxiangfu.txt	601	206	4	f54b62f1
2033	8d0f27cf	2008-3-24 19:1:38	\setting\map\map_info\jianxingfeng\npc\area3.txt	559	291	4	283f635e
2034	8d1d98d7	2009-9-16 19:52:59	\setting\battle\map\pingyuan\yuanshuaidian3.txt	24	24	0	3a71b4c8
2035	8d54ac75	2008-8-21 11:28:22	\setting\map\map_info\miaoling\npc\area1.txt	3195	1227	4	9e024b1f
2036	8d56c324	2008-4-15 14:11:1	\setting\map\map_info\funiushan\npc\jinkuangshouwei.txt	377	223	4	322b7587
2037	8d605a43	2008-5-24 15:4:12	\setting\map\map_info\baihuazhen_2_chmyzhhzh1\npc\cuiyanmendizi.txt	65	56	4	5627f6a0
2038	8d69fdaa	2007-5-17 20:12:57	\setting\item\001\extern\value\equip_random_pos.txt	58	51	4	e5d2ccb3
2039	8d7ffb10	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier134.txt	433	242	4	5958a692
2040	8d90872e	2008-5-24 15:6:42	\setting\map\map_info\hupanzhulin_1_jld\npc\tangqueqinwei.txt	167	113	4	a7a67834
2041	8d97b7fe	2008-7-8 10:3:22	\setting\map\map_info\bangyuanmidong\npc\jinyiwei.txt	251	159	4	c6d22669
2042	8dbe0999	2008-5-25 23:39:46	\setting\kin\kingame\room14\difnpctemplet.txt	60	57	4	5ee5288b
2043	8dc7b6f9	2008-8-21 11:28:29	\setting\map\map_info\yonglezhen\trap\to_huashan.txt	585	238	4	3e138ea4
2044	8dd93d9f	2007-6-14 14:4:13	\setting\map\map_info\bangyuanmidong\trap\to_qitianfeng.txt	139	75	4	e3af5451
2045	8de61de0	2008-4-15 10:54:26	\setting\map\map_info\pengliguze_shinei\npc\tulong.txt	91	73	4	c00018fc
2046	8df83f57	2008-5-25 23:39:45	\setting\kin\kingame\room08\difnpctemplet.txt	60	57	4	59645d5f
2047	8df99554	2008-5-22 16:16:23	\setting\battle\map\shangu\shuaiqidian3.txt	35	35	0	7e646919
2048	8e1bdeb8	2008-5-25 23:39:46	\setting\kin\kingame\room22\obstacletrap.txt	57	56	4	b0895d46
2049	8e1e0284	2008-5-22 16:16:44	\setting\map\map_info\zhanchang_xibei_yangzhou\trap\daying1_houying1.txt	585	238	4	a11005b7
2050	8e2e6e6a	2009-1-4 9:54:53	\setting\map\map_info\linanfu_zhaolijing\info.txt	440	316	4	80c17d64
2051	8e49bca5	2007-9-20 17:30:31	\setting\map\map_info\zhujianfang\trap\to_longquancun.txt	545	183	4	f2997fd6
2052	8e5178c9	2010-3-26 19:21:33	\setting\fightskill\missile.txt	116943	16731	4	c95c16c4
2053	8e5a810d	2008-3-25 0:44:58	\setting\map\map_info\jianxingfeng\trap\to_yinshan.txt	139	76	4	ceb7d6a
2054	8e5fd87c	2009-10-10 17:44:33	\setting\scriptvalue\fightskill.txt	73	73	0	fb7d799a
2055	8e62c8b4	2008-5-24 15:9:12	\setting\map\map_info\jianxingfeng_ceng2\trap\to_zhongxin.txt	237	100	4	ee4561a1
2056	8e66bea2	2009-1-4 10:1:47	\setting\map\map_info\wulinleitai_linan\info.txt	352	254	4	987159b
2057	8e839a5e	2009-1-4 9:48:37	\setting\map\map_info\baihutangyiceng_dong_1\info.txt	380	288	4	fc710e9
2058	8e8b13be	2008-12-19 22:45:55	\setting\map\map_info\suoyunyuan\trap\to_tianwangbang.txt	601	209	4	7c95ce87
2059	8e9725b3	2009-11-30 10:7:54	\setting\event\jieri\200812_xmas\snowman\xuerenguoguo\6_fengxiang.txt	1413	645	4	ab6c8162
2060	8e9a7df3	2008-3-18 9:17:9	\setting\map\map_info\bingxuemigong_2\npc\area4.txt	1144	542	4	340b708e
2061	8ea5402e	2008-1-3 17:25:33	\setting\task\linktask\award_grouprate.txt	1217	670	4	40778cfa
2062	8eabb8cc	2007-6-9 12:55:39	\setting\map\map_info\qingluodao\trap\to_zhuyingfang.txt	181	91	4	e796c247
2063	8eaf0b6e	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\qianying3_yewai.txt	587	240	4	3887bb3a
2064	8eb26222	2008-3-17 20:53:41	\setting\map\map_info\longhuhuanjing_1\npc\area3.txt	1833	855	4	cec0e5ee
2065	8eb6d209	2007-8-31 20:41:39	\setting\map\map_info\longmenzhen\trap\to_qilianshan.txt	685	228	4	f7d0b1de
2066	8eba9410	2009-1-4 9:50:19	\setting\map\map_info\dunhuanggucheng\info.txt	1710	556	4	605fd26a
2067	8ec73b9b	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\trap\to_kouruixiaowu.txt	139	74	4	a95ae03d
2068	8ecaff02	2008-5-25 23:39:46	\setting\kin\kingame\room22\diftrap.txt	288	157	4	a9202dcd
2069	8ecc8ddf	2007-6-9 12:56:45	\setting\map\map_info\yuanshisenlin_2\trap\to_yucangfeng.txt	97	58	4	24265c8
2070	8eda141e	2009-1-4 10:21:31	\setting\map\map_info\baimanshan\trap\to_gongji.txt	507	166	4	11c7de3f
2071	8edf871c	2007-9-27 22:10:11	\setting\map\map_info\erhaimoyan_shinei\npc\shouquanlinghu.txt	139	100	4	5fbdf83e
2072	8ee21304	2008-8-28 14:37:57	\setting\npc\droprate\baihutang\boss_4.txt	287	168	4	2cc788a1
2073	8f04455c	2008-3-12 22:39:52	\setting\map\map_info\hanshuigudu\npc\heiyijianke.txt	223	142	4	c3a431de
2074	8f1374cf	2008-7-8 10:3:25	\setting\map\map_info\xiagu2\trap\to_exit550.txt	461	171	4	45ab00d9
2075	8f16ea0f	2009-11-13 16:3:8	\setting\item\001\equip\purple\helm.txt	469425	36304	4	7689314f
2076	8f1e03c0	2008-10-24 9:19:0	\setting\map\map_info\qianqionggongfuben\trap\trap_4.txt	416	169	4	6db49c7b
2077	8f291de2	2008-5-25 23:39:46	\setting\kin\kingame\room20\obstacletrap.txt	57	54	4	bbe9653e
2078	8f2fc8c3	2008-11-13 18:53:16	\setting\boss\cangbaotu\2772.ini	349	199	4	20ca498
2079	8f3e96f7	2007-9-6 17:6:20	\setting\map\map_info\changjianghegu\trap\to_jiangjincun.txt	265	126	4	8c917671
2080	8f6df14a	2007-6-12 23:10:35	\setting\task\random\type_select.txt	290	127	4	44b81a65
2081	8f8200ab	2008-11-18 17:27:56	\setting\boss\task80to90\4111.ini	323	178	4	4afc74a0
2082	8f986ea3	2008-11-18 17:37:23	\setting\map\map_info\funiushanhoushan\trap\funiushanzhuangjiuzhi_exit.txt	405	150	4	92a670a2
2083	8f995f9f	2008-3-18 9:17:42	\setting\map\map_info\yunzhongzhen\trap\to_tianrenjiao.txt	209	92	4	5b478b30
2084	8fa5af47	2007-8-16 21:21:5	\setting\map\map_info\houshanjindi\npc\area4.txt	2281	918	4	33eacbd9
2085	8fb1de0f	2009-9-22 17:17:3	\setting\map\map_info\shanzhaimengjing\trap\to_shenshimengjing.txt	167	86	4	3c551d41
2086	8fc4f7bc	2008-3-6 14:24:43	\setting\map\map_info\tianrenjiao\trap\to_tianrenjiaojindi.txt	299	115	4	ac09d0d1
2087	8fda992a	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm51.txt	433	161	4	b6afbf27
2088	8fe40b7d	2010-2-3 19:44:58	\setting\event\jieri\201001_springfrestival\huadeng\hd_linan.txt	713	405	4	bba72aa5
2089	8fe6fc16	2008-3-17 15:35:18	\setting\map\map_info\baihuazhen_2\npc\jiguanrenb.txt	181	128	4	addfb633
2090	8ff6b5d9	2008-8-21 11:28:13	\setting\map\map_info\huashan\npc\area3.txt	3667	1365	4	3735c586
2091	9000915c	2008-5-24 15:4:11	\setting\map\map_info\baihuazhen_2_chmyzh1\npc\cuiyanmendizi.txt	65	56	4	5627f6a0
2092	900649c2	2007-10-16 20:19:13	\setting\item\001\extern\value\equip_level.txt	74	67	4	fb7dfa1
2093	900863fd	2008-12-15 18:33:41	\setting\map\map_info\yueyaquan\npc\area4.txt	2113	921	4	f21bfbc1
2094	900a322c	2009-6-21 20:16:0	\setting\map\map_info\chaoshengge\info.txt	545	331	4	e8dd0613
2095	900de360	2007-6-9 12:56:48	\setting\map\map_info\yuanshisenlin_2_shinei\trap\to_exit27.txt	265	129	4	cf9d3b7a
2096	9020c44c	2008-9-12 16:2:16	\setting\map\map_info\funiushanhoushan\npc\yerenlieshou.txt	136	101	4	a6996868
2097	902711b9	2007-9-6 17:6:20	\setting\map\map_info\tianrenjiaojindi\npc\area4.txt	1063	489	4	9b9054c9
2098	9046088d	2008-10-27 15:47:28	\setting\map\map_info\fuliudong\npc\area1.txt	1609	622	4	d0d3fe5b
2099	907bee7a	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_xiangyang\trap\houying3_qianying3.txt	405	180	4	e8e9dc4f
2100	90846af9	2008-3-7 15:13:21	\setting\event\guessgame\npctrap\longmenzhen.txt	279	184	4	e185f3b
2101	90b18ff1	2007-6-9 12:54:11	\setting\map\map_info\baihuazhen_2\trap\to_pinhetang.txt	125	72	4	b6714127
2102	90edcc4c	2008-3-25 0:46:48	\setting\map\map_info\yanziwu_1_shinei\npc\yehou.txt	293	176	4	db7dc51f
2103	90fbbd94	2009-1-4 9:49:11	\setting\map\map_info\bingxuemigong_2\info.txt	971	361	4	6b7a33b5
2104	9106f7f6	2008-4-15 10:48:33	\setting\map\map_info\juyanze\npc\nongsheren.txt	111	81	4	ba8e952b
2105	911b7977	2008-7-19 16:46:49	\setting\boss\75boss_shui\xiaobin_gaogong.ini	195	134	4	3cd140fe
2106	9167233b	2008-7-14 15:20:14	\setting\map\map_info\huqiujianchi\npc\beiyingdajiang.txt	29	29	0	3bedbc9e
2107	91771782	2010-4-14 12:3:23	\setting\npc\dialognpc.txt	77255	38743	4	d952a122
2108	9184ac8d	2008-5-24 15:2:43	\setting\map\map_info\taihouqingong_3\trap\to_exit521.txt	265	120	4	68d77b7
2109	918a7d91	2009-9-23 18:30:20	\setting\battle\map\wulindahui\houying3chuwuxiang.txt	35	35	0	5867f568
2110	91acb3e6	2009-6-1 10:22:51	\setting\task\help\playerpray.txt	21452	6584	4	e94fc973
2111	91ba8b51	2007-10-24 18:30:3	\setting\map\map_info\qilianshan\npc\area4.txt	1441	655	4	97126114
2112	91c65f76	2009-5-22 10:58:14	\setting\map\map_info\longzhoubisaichang\trap\pm11.txt	643	216	4	a38a38c0
2113	91c99441	2008-1-28 19:49:4	\setting\map\map_info\xiangyangfu_shinei\info.txt	229	175	4	92bb7e25
2114	91d83a2f	2008-5-25 23:39:47	\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_3.txt	468	174	4	16720ed0
2115	91df44bf	2008-6-4 2:12:31	\setting\map\map_info\feicuihu\trap\to_tangmen.txt	573	203	4	a503d0e
2116	91e2edf2	2007-8-13 20:55:16	\setting\map\map_info\luweidang_2\npc\area4.txt	1903	767	4	b41e5662
2117	91ea98fa	2009-1-4 10:4:56	\setting\map\map_info\yuanshisenlin_2_mshjs\info.txt	624	374	4	222efeb0
2118	91fd8925	2008-1-21 11:8:12	\setting\map\map_info\shaolinpai\trap\to_zhikefang.txt	182	100	4	c257ebd1
2119	9210da53	2008-5-22 16:16:34	\setting\map\map_info\zhanchang_shangu_fengxiang\trap\houying1_daying1_1.txt	468	212	4	b4f17084
2120	9234bda7	2008-4-8 17:16:30	\setting\map\map_info\qilianshan\npc\area5.txt	713	369	4	80db517e
2121	923b4c2f	2007-6-9 12:55:33	\setting\map\map_info\pengliguze\trap\to_huanghelou.txt	429	155	4	ad2af6b6
2122	927ba2ec	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm58.txt	531	225	4	7aa7564
2123	927bcd3e	2010-1-30 23:14:33	\setting\map\map_info\hl_guizu\npc\huatong.txt	788	443	4	2a3268c5
2124	92836b52	2010-4-14 11:17:43	\setting\misc\charactersetting.ini	174	160	4	d28967c8
2125	92aaae4c	2009-10-10 17:44:33	\setting\tiredwarning.ini	206	189	4	33ca8847
2126	92c776ba	2009-4-22 18:13:49	\setting\map\map_info\hailingwangmu\npc\ceng13.txt	377	225	4	da989356
2127	92cd41cf	2009-2-27 23:11:25	\setting\mission\wlls\league_award\award_session_1_lv1.txt	1277	422	4	8791544a
2128	92d0713a	2008-5-16 12:0:25	\setting\map\map_info\pengliguze\npc\tulong.txt	494	296	4	9d715f0b
2129	92d3f4af	2008-7-4 21:37:9	\setting\npc\droprate\shenmibaoku\boss_2.txt	101	98	4	6baea926
2130	92d4c00e	2008-8-29 16:55:23	\setting\map\map_info\funiushanjunying2\npc\xinbing.txt	181	114	4	f567ed52
2131	92d7fe54	2007-6-9 12:56:42	\setting\map\map_info\yuanshisenlin_1\trap\to_yuanshisenlin_2.txt	811	245	4	93bee2ea
2132	92e23cc0	2008-3-25 0:46:24	\setting\map\map_info\yandanglongqiu\npc\area1.txt	3703	1579	4	a76b2cf
2133	92ebff26	2007-8-14 11:2:56	\setting\map\map_info\jiangeshudao\trap\to_tangque.txt	195	88	4	dc5a7aa2
2134	92ed35c7	2009-9-16 19:52:59	\setting\map\map_info\zhanchang_pingyuan_fengxiang\trap\daying1_houying1.txt	312	147	4	c1a543d7
2135	92f05e57	2009-1-4 9:50:58	\setting\map\map_info\gaibang\info.txt	2069	817	4	972a343d
2136	92f18306	2009-7-31 15:35:46	\setting\boss\xoyogame\4664.ini	554	235	4	f8e56393
2137	9322091b	2010-4-25 15:41:6	\setting\mission\towerdefence\npc_refresh_type.txt	1173	241	4	be0cd7a4
2138	9336f749	2007-6-9 12:54:13	\setting\map\map_info\baihuazhen_2_shinei\trap\to_exit24.txt	195	97	4	5a05a333
2139	93415326	2007-6-14 14:4:40	\setting\map\map_info\jiangeshudao_shinei\npc\heiyigaoshou.txt	209	120	4	ab6cfbec
2140	9350b169	2008-9-11 9:40:6	\setting\event\manager\2008_event\wanglaoji\dropitem.txt	131	106	4	7f4e19eb
2141	93579835	2008-11-20 9:45:12	\setting\map\map_info\fuliudong\trap\to_luonvdong.txt	265	105	4	6852614f
2142	936f1ef2	2008-6-4 2:13:13	\setting\map\map_info\yanziwu_1\trap\to_gusushuixie.txt	377	154	4	cf7b6180
2143	9380075f	2007-8-13 20:55:15	\setting\map\map_info\jiguandong\npc\area4.txt	2301	1076	4	4e9be116
2144	939a5655	2007-6-7 16:15:32	\setting\relation\favorlevel.txt	2122	857	4	6c3a1251
2145	93b0dbfd	2007-8-23 18:59:56	\setting\map\map_info\hanshangucha\npc\area2.txt	2309	961	4	3053b30a
2146	93b1948d	2008-5-24 15:2:43	\setting\map\map_info\longwangmiao_2\trap\to_exit506.txt	111	58	4	e7c8801a
2147	93d4dba6	2008-10-16 18:46:17	\setting\boss\95boss_shui.ini	823	451	4	c21766e2
2148	93dee6f8	2008-5-24 15:14:54	\setting\map\map_info\qingluodao_qzhsh\trap\to_qingluodao.txt	237	108	4	d81a1341
2149	93edcf7a	2008-5-24 15:14:53	\setting\map\map_info\qingluodao_cang2\trap\to_ceng1.txt	111	63	4	47f565cc
2150	93fb0316	2007-6-14 14:4:56	\setting\map\map_info\longmenshiku\npc\yingzihuibangzhong.txt	349	194	4	fbbbc99
2151	93fe074c	2007-9-5 10:19:35	\setting\map\map_info\linanfu_shinei\trap\to_exit14.txt	349	161	4	1bbfe9c4
2152	94008255	2008-4-21 14:21:57	\setting\map\map_info\baihuazhen_2\npc\hongyigaoshou.txt	1399	675	4	bec165d
2153	94059da0	2009-1-4 10:5:17	\setting\map\map_info\yuanshisenlin_2_yffj\info.txt	455	320	4	2c9cd954
2154	94129790	2007-6-9 12:54:47	\setting\map\map_info\hanshuigudu\npc\caobangdizi.txt	223	142	4	91e45c1f
2155	94176089	2007-9-6 17:6:20	\setting\map\map_info\tianrenjiaojindi\npc\area3.txt	1399	645	4	f63370ae
2156	941fd69a	2008-5-22 16:16:23	\setting\battle\map\xibei\houying3junyiguan.txt	35	35	0	b5470155
2157	94249365	2009-7-31 10:0:0	\setting\mission\wlls\league_type\triangle.txt	1193	613	4	19420a4f
2158	942f692f	2007-9-5 10:19:35	\setting\map\map_info\linanfu_shinei\trap\to_exit13.txt	349	163	4	7c7e638
2159	9433bad6	2008-10-16 19:22:28	\setting\npc\droprate\worldboss\droprate_boss_95_tu.txt	915	313	4	54f2db83
2160	94371fbf	2009-9-23 18:30:20	\setting\battle\map\wulindahui\daying1_2.txt	123	83	4	db205349
2161	94374ded	2009-11-16 11:26:35	\setting\boss\youlongge\3689.ini	1028	402	4	23caf002
2162	9452da2f	2008-8-22 9:30:26	\setting\npc\droprate\shenmibaoku\boss_nanguoru.txt	1209	423	4	6f98f93a
2163	9469be8d	2009-11-13 16:2:23	\setting\item\001\equip\general\boots.txt	10010	1591	4	ee1950a2
2164	9485400e	2008-1-21 15:10:7	\setting\map\map_info\baihutangyiceng_bei_2\trap\to_exit.txt	455	158	4	b569193e
2165	948acb57	2007-8-30 17:12:54	\setting\map\map_info\talin_2\npc\lingzhi.txt	153	108	4	939418fc
2166	94a21ec7	2009-9-23 18:30:20	\setting\globalserverbattle\wldh\league_type\fifthseriesres.txt	558	378	4	49eacdd6
2167	94ab6696	2009-10-23 11:51:56	\setting\event\eventplantform\plantform_trap\dragonboat_trap.txt	102	81	4	64b3eb9d
2168	94ab9f1e	2007-7-2 14:28:15	\setting\map\map_info\jinguohuangling_2_shinei\trap\to_exit24.txt	195	97	4	5a05a333
2169	94b2a404	2007-12-22 10:25:57	\setting\battle\map\xiagu\daying3.txt	167	111	4	b7239bbb
2170	94b7810f	2009-6-20 17:57:50	\setting\map\map_info\qinshihuangling_3\trap\trap_safe_in.txt	279	120	4	56ad609c
2171	94cc5e34	2008-7-25 12:38:37	\setting\map\map_info\hanshangucha\npc\daozei.txt	55	55	0	f902f5c4
2172	94e62e58	2008-6-4 11:58:35	\setting\map\map_info\jianxingfeng_ceng1\trap\to_jianxingfeng.txt	363	136	4	f0dfb306
2173	9503a3bb	2007-6-9 12:56:48	\setting\map\map_info\yuanshisenlin_2_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
2174	9528980b	2007-10-24 18:30:3	\setting\map\map_info\qilianshan\npc\area3.txt	1273	550	4	fbccb994
2175	95377203	2008-1-28 19:58:25	\setting\map\map_info\chengdufu\trap\to_huanhuaxi.txt	572	194	4	14115433
2176	954e015d	2007-8-13 20:55:16	\setting\map\map_info\luweidang_2\npc\area3.txt	2071	878	4	e52e0764
2177	9577d125	2008-1-21 15:10:7	\setting\map\map_info\baihutangyiceng_nan_2\trap\to_exit.txt	455	158	4	b569193e
2178	959673cf	2007-8-7 10:31:49	\setting\map\map_info\erhaimoyan\trap\to_dalifu.txt	447	153	4	e99ba210
2179	95a728f7	2008-9-27 10:16:25	\setting\map\map_info\linanfu_jiangxue\trap\to_zhuxifu.txt	167	83	4	28521491
2180	95abeca7	2009-1-4 9:51:36	\setting\map\map_info\huanghelou\info.txt	3435	913	4	b7e0dd8e
2181	95cb2747	2009-12-2 19:52:33	\setting\map\map_info\baimanshan\info.txt	3290	900	4	28512be5
2182	95e09fd7	2007-10-17 9:50:7	\setting\map\map_info\tianlongsi\npc\wumanduizhang.txt	97	78	4	1cd4c4e0
2183	95e315ce	2009-1-4 9:56:56	\setting\map\map_info\menpaijingjichang_shaolin\info.txt	1331	432	4	ce60fbb0
2184	95f99b51	2008-12-15 18:33:40	\setting\map\map_info\taohuayuan\trap\to_yelangjiuxu.txt	335	142	4	29841825
2185	9608e662	2009-12-25 17:29:52	\setting\mission\gbwlls\league_award\award_session_4_type.txt	145	107	4	27fdcbff
2186	96141782	2007-9-17 17:59:21	\setting\map\map_info\tianlongsi_shinei\npc\rukou.txt	97	73	4	c1a95eaf
2187	966988a4	2009-2-19 19:33:12	\setting\npc\droprate\treasuremap\level3\box_outside.txt	287	176	4	41ab6b15
2188	967a5f41	2008-7-19 16:46:45	\setting\boss\75boss_mu\xiaobin_qiangdanmu.ini	271	163	4	15c96bb5
2189	967e6907	2008-7-4 21:37:7	\setting\npc\droprate\shenmibaoku\boss_1.txt	101	98	4	6baea926
2190	96892fd4	2008-5-25 23:39:46	\setting\kin\kingame\room21\fixindex.txt	65	65	0	330bbc5c
2191	968afbd6	2007-7-16 16:59:47	\setting\map\map_info\hanshuigudu_shinei\trap\to_yusouhouyuan.txt	153	74	4	d0492656
2192	9693c67f	2008-10-10 21:16:59	\setting\event\manager\2008_event\gameopentest\rabbit2_dropitem.txt	122	115	4	707b4c73
2193	9696298b	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\daying1_yewai.txt	1742	688	4	2984a614
2194	969a085a	2009-9-26 20:35:51	\setting\event\eventplantform\plantform_award\award_session_1_part1.txt	726	207	4	5ed9e879
2195	96a54284	2007-8-16 21:21:5	\setting\map\map_info\shamomigong\trap\to_juyanze.txt	713	230	4	ed759225
2196	96a5ef0e	2007-9-17 17:59:21	\setting\map\map_info\tianlongsi_shinei\npc\likaifangjian.txt	167	125	4	372bc62f
2197	96b13146	2008-5-24 20:35:16	\setting\map\map_info\menpaijingjichang\trap\qiecuochangchukou_3.txt	97	71	4	4be6f7d2
2198	96bf6e1e	2009-5-22 10:58:16	\setting\map\map_info\longzhoubisaichang\trap\pm57.txt	559	187	4	1fc61769
2199	96c68f9d	2009-1-4 10:6:6	\setting\map\map_info\zhanchang_xiagu_xiangyang\info.txt	2179	563	4	d45ca1f8
2200	96c77222	2008-1-28 19:43:16	\setting\map\map_info\daliduanshi_shinei\info.txt	229	175	4	92bb7e25
2201	96e3ed28	2009-4-22 18:13:49	\setting\map\map_info\hailingwangmu\npc\ceng12.txt	377	223	4	636ab6ce
2202	96eac3b1	2007-6-9 12:55:38	\setting\map\map_info\qingluodao\trap\to_shangrentouling.txt	181	90	4	4262ed9a
2203	96fe5fe6	2007-6-14 14:4:58	\setting\map\map_info\longmenshiku_shinei\trap\to_dijiaochukou.txt	223	92	4	de01f3ac
2204	9700c2bf	2008-5-25 23:39:46	\setting\kin\kingame\room29\obstacletrap.txt	57	55	4	251f4be1
2205	97020881	2008-3-17 16:6:56	\setting\map\map_info\longhuhuanjing_1\npc\taofanshouling.txt	67	64	4	54ce26b2
2206	97098509	2007-8-23 18:59:56	\setting\map\map_info\hanshangucha\npc\area1.txt	2407	900	4	3ba89cb3
2207	970c994d	2010-3-10 11:43:19	\setting\mission\wlls\league_table.txt	1912	496	4	bde3e37c
2208	97347934	2009-1-4 9:57:49	\setting\map\map_info\qingluodao_cang1\info.txt	885	439	4	44e53555
2209	973f9015	2008-9-12 16:2:8	\setting\map\map_info\funiushanhoushan\npc\shenwu.txt	143	99	4	56aec8bf
2210	97478e12	2007-9-10 16:7:45	\setting\map\map_info\yanziwu_1\trap\to_yingsunjiao.txt	503	184	4	9622b285
2211	975e893c	2008-11-27 21:31:26	\setting\map\map_info\linanfu_huoshao\npc\shiweiduizhang.txt	55	54	4	779b40f8
2212	976c2fc3	2007-6-9 12:54:53	\setting\map\map_info\huanhuaxi\trap\to_chengdufu.txt	573	185	4	7ad78602
2213	976c9f46	2008-9-27 10:16:26	\setting\map\map_info\linanfu_shenfu\npc\xunchajunshi.txt	209	143	4	236aa733
2214	97760374	2007-6-9 12:55:25	\setting\map\map_info\longhuhuanjing_1\trap\to_qingxuzhenshi.txt	143	81	4	59a01908
2215	97761409	2007-8-13 20:55:15	\setting\map\map_info\jiguandong\npc\area3.txt	1933	888	4	6071f9d9
2216	97802a06	2008-12-15 18:33:41	\setting\map\map_info\yueyaquan\npc\area3.txt	2113	904	4	a605b828
2217	9785c536	2007-8-13 20:55:16	\setting\map\map_info\luweidang_1\trap\to_luweidang_2.txt	335	145	4	b524b812
2218	978bb491	2007-6-9 12:54:13	\setting\map\map_info\baihuazhen_2_shinei\trap\to_exit23.txt	181	93	4	ba1f7621
2219	97a31218	2008-5-25 23:39:46	\setting\kin\kingame\room12\obstacletrap.txt	57	54	4	bfaad0cc
2220	97a9a026	2008-6-4 12:3:28	\setting\kin\kingame\room24\diftrap.txt	444	230	4	22433a4a
2221	97b3d1af	2008-12-15 18:33:38	\setting\map\map_info\mengguwangting\npc\area4.txt	1413	638	4	c5ec4855
2222	97f32923	2008-1-28 19:47:15	\setting\map\map_info\samanjiao_shinei\info.txt	229	175	4	92bb7e25
2223	97f4ca02	2009-2-11 9:18:4	\setting\map\map_info\changgemen\trap\to_gulangyu.txt	825	296	4	b3dd28bc
2224	980450a1	2009-6-20 18:33:42	\setting\item\001\equip\greeninfo.txt	941	472	4	6a471a3a
2225	98077059	2008-3-25 0:46:20	\setting\map\map_info\tianrenjiaojindi\npc\area2.txt	1385	531	4	3efca6ab
2226	980a2309	2007-9-6 17:6:20	\setting\map\map_info\guzhanchang\trap\to_yunzhongzhen.txt	335	142	4	2f2d5c74
2227	981097cd	2009-12-25 14:21:20	\setting\fuben\comfuben1.txt	189	174	4	2783bbdc
2228	981c3f51	2009-1-4 9:51:42	\setting\map\map_info\huanhuaxi_shinei\info.txt	1167	481	4	b0213b67
2229	983965be	2009-1-4 9:56:19	\setting\map\map_info\lubingyingzhang\info.txt	435	306	4	6f4713cf
2230	983f7a1d	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\daying1_houying1.txt	585	238	4	a11005b7
2231	984972d9	2007-6-9 12:54:13	\setting\map\map_info\baihuazhen_2_shinei\trap\to_exit22.txt	223	110	4	fd19409e
2232	98587b02	2008-3-14 17:2:39	\setting\map\map_info\linanfu_shinei\trap\to_exit12.txt	363	164	4	ea9c7db8
2233	986d8e88	2007-6-14 14:4:13	\setting\map\map_info\bangyuanmidong\trap\to_yanchangfeng.txt	153	77	4	e831133a
2234	986dbb88	2008-3-25 0:43:41	\setting\mail\mail.ini	21	21	0	f3c64031
2235	98911958	2010-3-31 12:2:2	\setting\map\map_info\yanziwu_1_mhx\trap\to_huweipo.txt	143	71	4	3effb0f9
2236	989ee9c5	2007-9-6 17:6:20	\setting\map\map_info\qilianshan\npc\area2.txt	2701	1017	4	ace2a221
2237	98a68451	2007-7-9 16:41:25	\setting\map\map_info\bangyuanmidong_shinei\trap\to_exit5.txt	181	77	4	bd570b90
2238	98b312f7	2009-8-10 9:59:2	\setting\event\manager\eventdropitem.txt	424	224	4	2ba6a4e3
2239	98b7092d	2009-12-25 17:29:52	\setting\mission\gbwlls\league_award\award_session_6_lv2.txt	1358	442	4	2f39f78e
2240	98fbb252	2007-6-9 12:55:48	\setting\map\map_info\talin_1\trap\to_houshanjindi.txt	1385	405	4	8ed3db26
2241	99055e81	2007-6-9 12:54:23	\setting\map\map_info\diancangshan\trap\to_dalifu.txt	489	156	4	19da3d90
